"Študenti visokošolskega študija na univerzah in samostojnih"
"visokošolskih zavodih po: VISOKOŠOLSKI ZAVOD, VRSTA IZOBRAŽEVANJA,"
"LETNIK, NAÈIN ŠTUDIJA, SPOL , ŠTUDIJSKO LETO"

"Univerze - SKUPAJ"
" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";"1. letnik"
" ";" ";" ";"Redni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";"Absolventi"
" ";" ";" ";"Redni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";4
" ";" ";" ";" ";" ";"2006";13
" ";" ";" ";" ";" ";"2007";21
" ";" ";" ";" ";" ";"2008";145
" ";" ";" ";" ";" ";"2009";233
" ";" ";" ";" ";" ";"2010";445
" ";" ";" ";" ";" ";"2011";733
" ";" ";" ";" ";" ";"2012";990
" ";" ";" ";" ";" ";"2013";1041
" ";" ";" ";" ";" ";"2014";912
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";3
" ";" ";" ";" ";" ";"2006";35
" ";" ";" ";" ";" ";"2007";62
" ";" ";" ";" ";" ";"2008";487
" ";" ";" ";" ";" ";"2009";705
" ";" ";" ";" ";" ";"2010";944
" ";" ";" ";" ";" ";"2011";879
" ";" ";" ";" ";" ";"2012";1260
" ";" ";" ";" ";" ";"2013";1283
" ";" ";" ";" ";" ";"2014";1150
" ";" ";" ";"Izredni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";3
" ";" ";" ";" ";" ";"2006";42
" ";" ";" ";" ";" ";"2007";27
" ";" ";" ";" ";" ";"2008";75
" ";" ";" ";" ";" ";"2009";220
" ";" ";" ";" ";" ";"2010";209
" ";" ";" ";" ";" ";"2011";214
" ";" ";" ";" ";" ";"2012";253
" ";" ";" ";" ";" ";"2013";213
" ";" ";" ";" ";" ";"2014";146
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";6
" ";" ";" ";" ";" ";"2006";69
" ";" ";" ";" ";" ";"2007";53
" ";" ";" ";" ";" ";"2008";136
" ";" ";" ";" ";" ";"2009";380
" ";" ";" ";" ";" ";"2010";478
" ";" ";" ";" ";" ";"2011";441
" ";" ";" ";" ";" ";"2012";439
" ";" ";" ";" ";" ";"2013";380
" ";" ";" ";" ";" ";"2014";302
" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";"1. letnik"
" ";" ";" ";"Redni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";803
" ";" ";" ";" ";" ";"2006";1079
" ";" ";" ";" ";" ";"2007";2179
" ";" ";" ";" ";" ";"2008";2579
" ";" ";" ";" ";" ";"2009";4674
" ";" ";" ";" ";" ";"2010";3868
" ";" ";" ";" ";" ";"2011";4657
" ";" ";" ";" ";" ";"2012";4392
" ";" ";" ";" ";" ";"2013";4038
" ";" ";" ";" ";" ";"2014";3799
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";1292
" ";" ";" ";" ";" ";"2006";2100
" ";" ";" ";" ";" ";"2007";2844
" ";" ";" ";" ";" ";"2008";3550
" ";" ";" ";" ";" ";"2009";6603
" ";" ";" ";" ";" ";"2010";6892
" ";" ";" ";" ";" ";"2011";6042
" ";" ";" ";" ";" ";"2012";5782
" ";" ";" ";" ";" ";"2013";5344
" ";" ";" ";" ";" ";"2014";4952
" ";" ";" ";"Izredni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";418
" ";" ";" ";" ";" ";"2006";385
" ";" ";" ";" ";" ";"2007";393
" ";" ";" ";" ";" ";"2008";399
" ";" ";" ";" ";" ";"2009";505
" ";" ";" ";" ";" ";"2010";267
" ";" ";" ";" ";" ";"2011";317
" ";" ";" ";" ";" ";"2012";274
" ";" ";" ";" ";" ";"2013";246
" ";" ";" ";" ";" ";"2014";213
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";478
" ";" ";" ";" ";" ";"2006";444
" ";" ";" ";" ";" ";"2007";441
" ";" ";" ";" ";" ";"2008";449
" ";" ";" ";" ";" ";"2009";610
" ";" ";" ";" ";" ";"2010";548
" ";" ";" ";" ";" ";"2011";460
" ";" ";" ";" ";" ";"2012";400
" ";" ";" ";" ";" ";"2013";333
" ";" ";" ";" ";" ";"2014";247
" ";" ";"2. letnik"
" ";" ";" ";"Redni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";639
" ";" ";" ";" ";" ";"2007";745
" ";" ";" ";" ";" ";"2008";1284
" ";" ";" ";" ";" ";"2009";1913
" ";" ";" ";" ";" ";"2010";2609
" ";" ";" ";" ";" ";"2011";2823
" ";" ";" ";" ";" ";"2012";2785
" ";" ";" ";" ";" ";"2013";2612
" ";" ";" ";" ";" ";"2014";2495
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";1136
" ";" ";" ";" ";" ";"2007";1522
" ";" ";" ";" ";" ";"2008";2055
" ";" ";" ";" ";" ";"2009";2605
" ";" ";" ";" ";" ";"2010";4794
" ";" ";" ";" ";" ";"2011";4565
" ";" ";" ";" ";" ";"2012";4344
" ";" ";" ";" ";" ";"2013";3906
" ";" ";" ";" ";" ";"2014";3748
" ";" ";" ";"Izredni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";210
" ";" ";" ";" ";" ";"2007";192
" ";" ";" ";" ";" ";"2008";165
" ";" ";" ";" ";" ";"2009";187
" ";" ";" ";" ";" ";"2010";186
" ";" ";" ";" ";" ";"2011";144
" ";" ";" ";" ";" ";"2012";129
" ";" ";" ";" ";" ";"2013";90
" ";" ";" ";" ";" ";"2014";77
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";250
" ";" ";" ";" ";" ";"2007";278
" ";" ";" ";" ";" ";"2008";237
" ";" ";" ";" ";" ";"2009";215
" ";" ";" ";" ";" ";"2010";343
" ";" ";" ";" ";" ";"2011";308
" ";" ";" ";" ";" ";"2012";275
" ";" ";" ";" ";" ";"2013";252
" ";" ";" ";" ";" ";"2014";163
" ";" ";"3. letnik"
" ";" ";" ";"Redni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";6
" ";" ";" ";" ";" ";"2006";34
" ";" ";" ";" ";" ";"2007";547
" ";" ";" ";" ";" ";"2008";669
" ";" ";" ";" ";" ";"2009";1156
" ";" ";" ";" ";" ";"2010";1307
" ";" ";" ";" ";" ";"2011";2123
" ";" ";" ";" ";" ";"2012";2169
" ";" ";" ";" ";" ";"2013";2146
" ";" ";" ";" ";" ";"2014";2099
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";11
" ";" ";" ";" ";" ";"2006";51
" ";" ";" ";" ";" ";"2007";1012
" ";" ";" ";" ";" ";"2008";1442
" ";" ";" ";" ";" ";"2009";1926
" ";" ";" ";" ";" ";"2010";2325
" ";" ";" ";" ";" ";"2011";3808
" ";" ";" ";" ";" ";"2012";3857
" ";" ";" ";" ";" ";"2013";3643
" ";" ";" ";" ";" ";"2014";3436
" ";" ";" ";"Izredni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";42
" ";" ";" ";" ";" ";"2006";45
" ";" ";" ";" ";" ";"2007";110
" ";" ";" ";" ";" ";"2008";143
" ";" ";" ";" ";" ";"2009";120
" ";" ";" ";" ";" ";"2010";119
" ";" ";" ";" ";" ";"2011";137
" ";" ";" ";" ";" ";"2012";102
" ";" ";" ";" ";" ";"2013";91
" ";" ";" ";" ";" ";"2014";71
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";95
" ";" ";" ";" ";" ";"2006";72
" ";" ";" ";" ";" ";"2007";202
" ";" ";" ";" ";" ";"2008";258
" ";" ";" ";" ";" ";"2009";207
" ";" ";" ";" ";" ";"2010";170
" ";" ";" ";" ";" ";"2011";226
" ";" ";" ";" ";" ";"2012";268
" ";" ";" ";" ";" ";"2013";220
" ";" ";" ";" ";" ";"2014";216
" ";" ";"4. letnik"
" ";" ";" ";"Redni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";122
" ";" ";" ";" ";" ";"2009";137
" ";" ";" ";" ";" ";"2010";106
" ";" ";" ";" ";" ";"2011";95
" ";" ";" ";" ";" ";"2012";183
" ";" ";" ";" ";" ";"2013";204
" ";" ";" ";" ";" ";"2014";223
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";416
" ";" ";" ";" ";" ";"2009";421
" ";" ";" ";" ";" ";"2010";353
" ";" ";" ";" ";" ";"2011";330
" ";" ";" ";" ";" ";"2012";895
" ";" ";" ";" ";" ";"2013";1010
" ";" ";" ";" ";" ";"2014";1050
" ";" ";" ";"Izredni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";26
" ";" ";" ";" ";" ";"2009";22
" ";" ";" ";" ";" ";"2010";16
" ";" ";" ";" ";" ";"2011";8
" ";" ";" ";" ";" ";"2012";21
" ";" ";" ";" ";" ";"2013";17
" ";" ";" ";" ";" ";"2014";7
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";65
" ";" ";" ";" ";" ";"2009";81
" ";" ";" ";" ";" ";"2010";62
" ";" ";" ";" ";" ";"2011";35
" ";" ";" ";" ";" ";"2012";61
" ";" ";" ";" ";" ";"2013";71
" ";" ";" ";" ";" ";"2014";44
" ";" ";"5. letnik"
" ";" ";" ";"Redni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";"Izredni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";"6. letnik"
" ";" ";" ";"Redni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";"Izredni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";"Absolventi"
" ";" ";" ";"Redni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";3
" ";" ";" ";" ";" ";"2006";8
" ";" ";" ";" ";" ";"2007";7
" ";" ";" ";" ";" ";"2008";309
" ";" ";" ";" ";" ";"2009";522
" ";" ";" ";" ";" ";"2010";788
" ";" ";" ";" ";" ";"2011";974
" ";" ";" ";" ";" ";"2012";1278
" ";" ";" ";" ";" ";"2013";1406
" ";" ";" ";" ";" ";"2014";1189
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";9
" ";" ";" ";" ";" ";"2006";18
" ";" ";" ";" ";" ";"2007";16
" ";" ";" ";" ";" ";"2008";457
" ";" ";" ";" ";" ";"2009";1013
" ";" ";" ";" ";" ";"2010";1532
" ";" ";" ";" ";" ";"2011";1477
" ";" ";" ";" ";" ";"2012";1894
" ";" ";" ";" ";" ";"2013";2181
" ";" ";" ";" ";" ";"2014";1983
" ";" ";" ";"Izredni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";153
" ";" ";" ";" ";" ";"2006";81
" ";" ";" ";" ";" ";"2007";47
" ";" ";" ";" ";" ";"2008";45
" ";" ";" ";" ";" ";"2009";103
" ";" ";" ";" ";" ";"2010";104
" ";" ";" ";" ";" ";"2011";109
" ";" ";" ";" ";" ";"2012";94
" ";" ";" ";" ";" ";"2013";63
" ";" ";" ";" ";" ";"2014";63
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";300
" ";" ";" ";" ";" ";"2006";177
" ";" ";" ";" ";" ";"2007";90
" ";" ";" ";" ";" ";"2008";110
" ";" ";" ";" ";" ";"2009";190
" ";" ";" ";" ";" ";"2010";190
" ";" ";" ";" ";" ";"2011";172
" ";" ";" ";" ";" ";"2012";141
" ";" ";" ";" ";" ";"2013";153
" ";" ";" ";" ";" ";"2014";186
" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";"1. letnik"
" ";" ";" ";"Redni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";5127
" ";" ";" ";" ";" ";"2005";4244
" ";" ";" ";" ";" ";"2006";3972
" ";" ";" ";" ";" ";"2007";2856
" ";" ";" ";" ";" ";"2008";2090
" ";" ";" ";" ";" ";"2009";31
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";6998
" ";" ";" ";" ";" ";"2005";6009
" ";" ";" ";" ";" ";"2006";5404
" ";" ";" ";" ";" ";"2007";4501
" ";" ";" ";" ";" ";"2008";3298
" ";" ";" ";" ";" ";"2009";62
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";"Izredni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";835
" ";" ";" ";" ";" ";"2005";394
" ";" ";" ";" ";" ";"2006";293
" ";" ";" ";" ";" ";"2007";239
" ";" ";" ";" ";" ";"2008";158
" ";" ";" ";" ";" ";"2009";10
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";1134
" ";" ";" ";" ";" ";"2005";580
" ";" ";" ";" ";" ";"2006";505
" ";" ";" ";" ";" ";"2007";434
" ";" ";" ";" ";" ";"2008";363
" ";" ";" ";" ";" ";"2009";13
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";"2. letnik"
" ";" ";" ";"Redni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";3056
" ";" ";" ";" ";" ";"2005";3265
" ";" ";" ";" ";" ";"2006";2582
" ";" ";" ";" ";" ";"2007";2392
" ";" ";" ";" ";" ";"2008";1835
" ";" ";" ";" ";" ";"2009";1200
" ";" ";" ";" ";" ";"2010";1
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";4886
" ";" ";" ";" ";" ";"2005";5314
" ";" ";" ";" ";" ";"2006";4261
" ";" ";" ";" ";" ";"2007";3972
" ";" ";" ";" ";" ";"2008";3229
" ";" ";" ";" ";" ";"2009";2394
" ";" ";" ";" ";" ";"2010";4
" ";" ";" ";" ";" ";"2011";2
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";"Izredni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";255
" ";" ";" ";" ";" ";"2005";308
" ";" ";" ";" ";" ";"2006";226
" ";" ";" ";" ";" ";"2007";146
" ";" ";" ";" ";" ";"2008";122
" ";" ";" ";" ";" ";"2009";137
" ";" ";" ";" ";" ";"2010";14
" ";" ";" ";" ";" ";"2011";1
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";418
" ";" ";" ";" ";" ";"2005";481
" ";" ";" ";" ";" ";"2006";443
" ";" ";" ";" ";" ";"2007";328
" ";" ";" ";" ";" ";"2008";278
" ";" ";" ";" ";" ";"2009";311
" ";" ";" ";" ";" ";"2010";25
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";"3. letnik"
" ";" ";" ";"Redni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";2727
" ";" ";" ";" ";" ";"2005";2679
" ";" ";" ";" ";" ";"2006";2781
" ";" ";" ";" ";" ";"2007";2327
" ";" ";" ";" ";" ";"2008";2047
" ";" ";" ";" ";" ";"2009";1574
" ";" ";" ";" ";" ";"2010";1009
" ";" ";" ";" ";" ";"2011";1
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";4755
" ";" ";" ";" ";" ";"2005";4638
" ";" ";" ";" ";" ";"2006";4897
" ";" ";" ";" ";" ";"2007";4007
" ";" ";" ";" ";" ";"2008";3582
" ";" ";" ";" ";" ";"2009";2943
" ";" ";" ";" ";" ";"2010";2658
" ";" ";" ";" ";" ";"2011";1
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";"Izredni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";387
" ";" ";" ";" ";" ";"2005";281
" ";" ";" ";" ";" ";"2006";355
" ";" ";" ";" ";" ";"2007";245
" ";" ";" ";" ";" ";"2008";181
" ";" ";" ";" ";" ";"2009";125
" ";" ";" ";" ";" ";"2010";126
" ";" ";" ";" ";" ";"2011";22
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";555
" ";" ";" ";" ";" ";"2005";584
" ";" ";" ";" ";" ";"2006";601
" ";" ";" ";" ";" ";"2007";514
" ";" ";" ";" ";" ";"2008";459
" ";" ";" ";" ";" ";"2009";293
" ";" ";" ";" ";" ";"2010";376
" ";" ";" ";" ";" ";"2011";33
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";"4. letnik"
" ";" ";" ";"Redni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";2364
" ";" ";" ";" ";" ";"2005";2400
" ";" ";" ";" ";" ";"2006";2535
" ";" ";" ";" ";" ";"2007";2618
" ";" ";" ";" ";" ";"2008";2188
" ";" ";" ";" ";" ";"2009";1947
" ";" ";" ";" ";" ";"2010";1220
" ";" ";" ";" ";" ";"2011";1337
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";4161
" ";" ";" ";" ";" ";"2005";4286
" ";" ";" ";" ";" ";"2006";4408
" ";" ";" ";" ";" ";"2007";4797
" ";" ";" ";" ";" ";"2008";3852
" ";" ";" ";" ";" ";"2009";3453
" ";" ";" ";" ";" ";"2010";3175
" ";" ";" ";" ";" ";"2011";2689
" ";" ";" ";" ";" ";"2012";1
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";"Izredni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";329
" ";" ";" ";" ";" ";"2005";425
" ";" ";" ";" ";" ";"2006";277
" ";" ";" ";" ";" ";"2007";372
" ";" ";" ";" ";" ";"2008";270
" ";" ";" ";" ";" ";"2009";180
" ";" ";" ";" ";" ";"2010";88
" ";" ";" ";" ";" ";"2011";211
" ";" ";" ";" ";" ";"2012";31
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";930
" ";" ";" ";" ";" ";"2005";1140
" ";" ";" ";" ";" ";"2006";725
" ";" ";" ";" ";" ";"2007";684
" ";" ";" ";" ";" ";"2008";648
" ";" ";" ";" ";" ";"2009";490
" ";" ";" ";" ";" ";"2010";387
" ";" ";" ";" ";" ";"2011";394
" ";" ";" ";" ";" ";"2012";71
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";"5. letnik"
" ";" ";" ";"Redni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";574
" ";" ";" ";" ";" ";"2005";639
" ";" ";" ";" ";" ";"2006";658
" ";" ";" ";" ";" ";"2007";722
" ";" ";" ";" ";" ";"2008";611
" ";" ";" ";" ";" ";"2009";650
" ";" ";" ";" ";" ";"2010";751
" ";" ";" ";" ";" ";"2011";567
" ";" ";" ";" ";" ";"2012";285
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";349
" ";" ";" ";" ";" ";"2005";367
" ";" ";" ";" ";" ";"2006";379
" ";" ";" ";" ";" ";"2007";403
" ";" ";" ";" ";" ";"2008";478
" ";" ";" ";" ";" ";"2009";508
" ";" ";" ";" ";" ";"2010";650
" ";" ";" ";" ";" ";"2011";475
" ";" ";" ";" ";" ";"2012";265
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";"Izredni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";27
