source_x,title,doi,license,abstract,publish_time,journal,url,volume,issue,start_page,end_page,id
DP FAMNIT,Iterated claws have real-rooted genus polynomials,10.26493/1855-3974.538.86e,CC BY 4.0,"We prove that the genus polynomials of the graphs called iterated claws are real-rooted. This continues our work directed toward the 25-year-old conjecture that the genus distribution of every graph is log-concave. We have previously established log-concavity for sequences of graphs constructed by iterative vertex-amalgamation or iterative edge-amalgamation of graphs that satisfy a commonly observable condition on their partitioned genus distributions, even though it had been proved previously that iterative amalgamation does not always preserve real-rootedness of the genus polynomial of the iterated graph. In this paper, the iterated topological operation is adding a claw, rather than vertex- or edge-amalgamation. Our analysis here illustrates some advantages of employing a matrix representation of the transposition of a set of productions.",2015-11-30,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/538,10,2,255,268,322
DP FAMNIT,"Modified Wiener index via canonical metric representation, and some fullerene patches",10.26493/1855-3974.918.0b2,CC BY 4.0,"A variation of the classical Wiener index, the modified Wiener index, that was introduced in 1991 by Graovac and Pisanski, takes into account the symmetries of a given graph. In this paper it is proved that the computation of the modified Wiener index of a graph G can be reduced to the computation of the Wiener indices of the appropriately weighted quotient graphs of the canonical metric representation of G. The computation simplifies in the case when G is a partial cube. The method developed is applied to two infinite families of fullerene patches.",2015-11-30,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/918,11,2,247,254,323
DP FAMNIT,Counting maximal matchings in linear polymers,10.26493/1855-3974.851.167,CC BY 4.0,A matching M in a graph G is maximal if it cannot be extended to a larger matching in G. In this paper we show how several chemical and technical problems can be successfully modeled in terms of maximal matchings. We introduce the maximal matching polynomial and study its basic properties. Then we enumerate maximal matchings in several classes of graphs made by a linear or cyclic concatenation of basic building blocs. We also count maximal matchings in joins and corona products of some classes of graphs.,2015-11-30,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/851,11,2,255,276,324
DP FAMNIT,The modified Wiener index of some graph operations,10.26493/1855-3974.801.968,CC BY 4.0,"Graovac and Pisanski [On the Wiener index of a graph, J. Math. Chem. 8 (1991) 53-62] applied an algebraic approach to generalize the Wiener index by symmetry group of the molecular graph under consideration. In this paper, exact formulas for this graph invariant under some graph operations are presented.",2015-12-16,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/801,11,2,277,284,325
DP FAMNIT,On the inertia of weighted (k - 1)-cyclic graphs,10.26493/1855-3974.673.4a1,CC BY 4.0,"Let Gw be a weighted graph. The inertia of Gw is the triple In(Gw) = (i + (Gw), i − (Gw), i0(Gw)), where i + (Gw), i − (Gw), i0(Gw) are, respectively, the number of the positive, negative and zero eigenvalues of the adjacency matrix A(Gw) of Gw including their multiplicities. A simple n-vertex connected graph is called a (k − 1)-cyclic graph provided that its number of edges equals n + k − 2. Let θ(r1, r2, …, rk)w be an n-vertex simple weighted graph obtained from k weighted paths (Pr1)w, (Pr2)w, …, (Prk)w by identifying their initial vertices and terminal vertices, respectively. Set Θ k:  = {θ(r1, r2, …, rk)w: r1 + r2 + ⋯ + rk = n + 2k − 2}.  The inertia of the weighted graph θ(r1, r2, …, rk)w is studied. Also, the weighted (k − 1)-cyclic graphs that contain θ(r1, r2, …, rk)w as an induced subgraph are studied. We characterize those graphs among Θ k that have extreme inertia. The results generalize the corresponding results obtained in [X.Z. Tan, B.L. Liu, The nullity of (k − 1)-cyclic graphs, Linear Algebra Appl. 438 (2013) 3144-3153] and [G.H. Yu et al., The inertia of weighted unicyclic graphs, Linear Algebra Appl. 448 (2014) 130-152].",2015-12-16,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/673,11,2,285,299,326
DP FAMNIT,The '2n - 1 rule',NA,CC BY 4.0,NA,2015-12-21,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/999,10,1,NA,NA,327
DP FAMNIT,Matchings in m-generalized fullerene graphs,10.26493/1855-3974.882.539,CC BY 4.0,A connected planar graph is called m-generalized fullerene if two of its faces are m-gons and all other faces are pentagons and hexagons. In this paper we first determine some structural properties of m-generalized fullerenes and then use them to obtain new results on the enumerative aspects of perfect matchings in such graphs. We provide both upper and lower bounds on the number of perfect matchings in m-generalized fullerene graphs and state exact results in some special cases.,2015-12-29,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/882,11,2,301,313,328
DP FAMNIT,Bipartite graphs with at most six non-zero eigenvalues,10.26493/1855-3974.749.264,CC BY 4.0,In this paper we characterize all bipartite graphs with at most six non-zero eigenvalues. We determine the eigenvalues of bipartite graphs that have at most four non-zero eigenvalues.,2016-01-02,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/749,11,2,315,325,329
DP FAMNIT,Mathematical aspects of Wiener index,10.26493/1855-3974.795.ebf,CC BY 4.0,"The Wiener index (i.e., the total distance or the transmission number), defined as the sum of distances between all unordered pairs of vertices in a graph, is one of the most popular molecular descriptors. In this article we summarize some results, conjectures and problems on this molecular descriptor, with emphasis on works we were involved in.",2016-01-12,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/795,11,2,327,352,330
DP FAMNIT,"2-Arc-Transitive regular covers of K_{n,n} - nK_2 with the covering transformation group Z_p^2",10.26493/1855-3974.560.5be,CC BY 4.0,"In 2014, Xu and Du classified all regular covers of a complete bipartite graph Kn, n minus a matching, denoted by Kn, n − nK2, whose covering transformation group is cyclic and whose fibre-preserving automorphism group acts 2-arc-transitively. In this paper, a further classification is achieved for all the regular covers of Kn, n − nK2, whose covering transformation group is isomorphic to Zp2 with p a prime and whose fibre-preserving automorphism group acts 2-arc-transitively. Actually, there are only few covers with these properties and it is shown that all of them are covers of K4, 4 − 4K2.",2016-01-12,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/560,10,2,269,280,331
DP FAMNIT,Cube-contractions in 3-connected quadrangulations,10.26493/1855-3974.552.bf3,CC BY 4.0,"A 3-connected quadrangulation of a closed surface is said to be Kʹ3-irreducible if no face- or cube-contraction preserves simplicity and 3-connectedness. In this paper, we prove that a Kʹ3-irreducible quadrangulation of a closed surface except the sphere and the projective plane is either (i) irreducible or (ii) obtained from an irreducible quadrangulation H by applying 4-cycle additions to F0 ⊆ F(H) where F(H) stands for the set of faces of H. We also determine Kʹ3-irreducible quadrangulations of the sphere and the projective plane. These results imply new generating theorems of 3-connected quadrangulations of closed surfaces.",2016-01-30,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/552,10,2,281,290,332
DP FAMNIT,One-point extensions in n_3 configurations,10.26493/1855-3974.758.bec,CC BY 4.0,"Given an n3 configuration, a 1-point extension is a technique that constructs an (n + 1)3 configuration from it. It is proved that all (n + 1)3 configurations can be constructed from an n3 configuration using a 1-point extension, except for the Fano, Pappus, and Desargues configurations, and a family of Fano-type configurations. A 3-point extension is also described. A 3-point extension of the Fano configuration produces the Desargues and anti-Pappian configurations.

The significance of the 1-point extension is that it can frequently be used to construct real and/or rational coordinatizations in the plane of an (n + 1)3 configuration, whenever it is geometric, and the corresponding n3 configuration is also geometric.",2016-01-30,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/758,10,2,291,322,333
DP FAMNIT,The number of edges of the edge polytope of a finite simple graph,10.26493/1855-3974.722.bba,CC BY 4.0,"Let d ≥ 3 be an integer. It is known that the number of edges of the edge polytope of the complete graph with d vertices is d(d − 1)(d − 2) / 2. In this paper, we study the maximum possible number μd of edges of the edge polytope arising from finite simple graphs with d vertices. We show that μd = d(d − 1)(d − 2) / 2 if and only if 3 ≤ d ≤ 14. In addition, we study the asymptotic behavior of μd. Tran–Ziegler gave a lower bound for μd by constructing a random graph. We succeeded in improving this bound by constructing both a non-random graph and a random graph whose complement is bipartite.",2016-02-05,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/722,10,2,323,332,334
DP FAMNIT,Equitable coloring of corona products of cubic graphs is harder than ordinary coloring,10.26493/1855-3974.687.99b,CC BY 4.0,"A graph is equitably k-colorable if its vertices can be partitioned into k independent sets in such a way that the number of vertices in any two sets differ by at most one. The smallest k for which such a coloring exists is known as the equitable chromatic number of G and it is denoted by χ = (G). In this paper the problem of determinig χ =  for coronas of cubic graphs is studied. Although the problem of ordinary coloring of coronas of cubic graphs is solvable in polynomial time, the problem of equitable coloring becomes NP-hard for these graphs. We provide polynomially solvable cases of coronas of cubic graphs and prove the NP-hardness in a general case. As a by-product we obtain a simple linear time algorithm for equitable coloring of such graphs which uses χ = (G) or χ = (G) + 1 colors. Our algorithm is best possible, unless P=NP. Consequently, cubical coronas seem to be the only known class of graphs for which equitable coloring is harder than ordinary coloring.",2016-02-05,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/687,10,2,333,347,335
